callType,numberPhone,start,end
01,76629073343,20230527034251,20230527041513
01,78011650064,20230520004328,20230520025648
01,77574399278,20230528041433,20230528064401
02,74844840049,20230520051701,20230520080045
02,78452421538,20230517090400,20230517111001
01,76943937257,20230508213003,20230508234330
02,78395050029,20230506081123,20230506095537
02,73574061725,20230518054539,20230518080024
01,76605949257,20230520124227,20230520144523
01,76471809452,20230524074501,20230524093435
01,77667820453,20230510074737,20230510083622
02,79262607777,20230521145203,20230521161532
01,72387915640,20230521180355,20230521192542
02,73946781522,20230512175229,20230512180115
02,77908712196,20230519223602,20230519231542
01,78029747117,20230514010538,20230514015257
01,71319233446,20230504101210,20230504110437
01,77306147467,20230509231136,20230510001343
01,74525465464,20230528041449,20230528045314
01,72281954896,20230526000936,20230526005827
01,74158997404,20230513035648,20230513051330
02,79281120199,20230507160140,20230507161022
02,79489851211,20230525141732,20230525144853
02,71967812694,20230502081248,20230502082204
01,71275510240,20230516183250,20230516200146
01,73233510288,20230525083204,20230525092408
02,74864734952,20230526182112,20230526204559
02,74879807192,20230510151651,20230510152307
02,76622171278,20230515220228,20230515224237
02,73271609333,20230519131211,20230519145627
01,75181644685,20230521011412,20230521025611
02,71637260174,20230530134729,20230530140217
01,71886900639,20230505084539,20230505090925
02,79833248607,20230524160758,20230524172741
01,75351596015,20230512031306,20230512060809
01,73148072536,20230530030314,20230530033435
01,79265739230,20230515071224,20230515085906
01,71785827015,20230517034708,20230517040648
02,77422328142,20230510013654,20230510014946
01,71543949822,20230514071243,20230514081007
02,78254121602,20230518181212,20230518193248
01,77938677705,20230515181553,20230515194346
01,74465039493,20230523165500,20230523190229
02,79027982726,20230514012510,20230514035113
02,75193976142,20230526003457,20230526033007
01,75845285268,20230508134835,20230508135154
02,78032677316,20230512140946,20230512161132
02,76468992826,20230520114843,20230520142303
02,76532744288,20230529131636,20230529132101
01,79279496837,20230510212441,20230510231459
01,71615713799,20230516035556,20230516060734
01,72273961305,20230518082608,20230518093635
01,79351426852,20230505152742,20230505172643
01,76095197978,20230516125035,20230516142821
01,71284451858,20230531002155,20230531011024
01,77067194678,20230529150533,20230529174308
01,76982112698,20230527034106,20230527040512
02,72804886269,20230523085813,20230523103454
02,72816531682,20230515015344,20230515033936
01,79351426852,20230527023213,20230527041847
02,73818171028,20230527152239,20230527154659
02,74786128110,20230527132922,20230527162033
01,73588562714,20230516050847,20230516050958
02,73806731844,20230528024425,20230528030643
01,71671698285,20230519191241,20230519205835
01,73643719961,20230519094631,20230519102803
02,74353221058,20230530213243,20230530221708
01,78933562920,20230526032828,20230526053020
02,79111362422,20230528094122,20230528104930
02,77588550346,20230502181847,20230502184015
01,79624915801,20230503140710,20230503152823
02,76236446526,20230507171235,20230507180121
01,75318591891,20230501005721,20230501023310
02,76982112698,20230530145624,20230530154342
02,71561594555,20230522032207,20230522051224
02,76578802522,20230507074856,20230507084149
01,72628662029,20230501164821,20230501173942
02,78831164190,20230531074051,20230531101717
02,78035695737,20230519104621,20230519132922
02,75845285268,20230508104959,20230508124651
02,74563629313,20230505033546,20230505055423
01,74414621116,20230505135245,20230505162519
01,75845285268,20230515193642,20230515221823
02,79399098202,20230521183625,20230521184406
02,79052145800,20230523151719,20230523163202
01,76268156374,20230519031552,20230519052026
02,79138860400,20230517073035,20230517091620
02,71003834681,20230502114421,20230502120407
02,78233759896,20230508133747,20230508142326
01,72072886311,20230506170928,20230506171942
02,71898025769,20230521212554,20230521230908
02,77067194678,20230513201452,20230513205949
02,74952514465,20230522091355,20230522115813
02,75118003540,20230523193053,20230523200913
01,76042521011,20230519023402,20230519023949
01,72195085728,20230502211311,20230502231522
01,76532744288,20230506191809,20230506220214
02,75568109709,20230529213050,20230529223455
02,73162628236,20230518035125,20230518051744
02,72877297877,20230527025830,20230527042104
02,72546214832,20230510112916,20230510133555
01,73036625352,20230504002815,20230504015012
02,71128714471,20230525084423,20230525112604
01,72378637419,20230519095902,20230519114426
02,78438431975,20230501073134,20230501100939
01,72351300630,20230510161919,20230510184009
01,71168206234,20230527194124,20230527222724
02,77908712196,20230519131124,20230519144727
01,79281309534,20230526000213,20230526005622
02,78316035342,20230528012710,20230528021817
02,71073390466,20230522043624,20230522064720
01,75842888851,20230507205649,20230507214504
02,79238519201,20230517060850,20230517073356
01,72801827363,20230508151450,20230508180509
01,78759744840,20230510112529,20230510125818
01,78594343222,20230526145448,20230526150418
01,79347881625,20230508150354,20230508175200
01,78029747117,20230511041141,20230511060212
02,78241780300,20230513192337,20230513202646
01,73105211222,20230526011944,20230526020813
02,74576714592,20230516124514,20230516152216
02,79704716898,20230526024154,20230526035235
01,79739189816,20230501225139,20230501232100
02,76622171278,20230515192931,20230515221518
01,78545767175,20230529184900,20230529195255
02,75019245147,20230531181113,20230531183903
02,75513025288,20230507022408,20230507032009
02,74642840928,20230517183223,20230517185514
02,78574143096,20230518185006,20230518202009
02,75367647676,20230527194704,20230527200031
02,71706939698,20230518070640,20230518081114
02,74844840049,20230518042015,20230518061718
02,74844840049,20230518113237,20230518142449
02,76285129606,20230527215708,20230528000253
01,73972407040,20230507140201,20230507165427
02,79628804786,20230506023103,20230506042757
02,71327364225,20230530201806,20230530205719
02,79064019060,20230515133222,20230515155108
02,73148072536,20230517122100,20230517125710
02,71433244003,20230525133434,20230525144144
01,79593191561,20230508180831,20230508184304
01,79966073431,20230505173256,20230505191449
01,73312003667,20230519063109,20230519084204
02,75511992109,20230514115258,20230514133238
02,78897263751,20230512143016,20230512170322
01,72801827363,20230503153706,20230503164544
01,75054965181,20230503104207,20230503124251
02,75986706566,20230503114935,20230503131159
01,78011650064,20230527172658,20230527193652
01,74679159106,20230528064431,20230528085820
01,75318591891,20230516133110,20230516143415
01,75829589136,20230518093959,20230518100022
01,77943198646,20230519110832,20230519123122
01,78233759896,20230525041444,20230525053951
01,73746630543,20230516063453,20230516083406
02,78873894384,20230515131831,20230515145322
02,75223665666,20230502034014,20230502054715
01,77614845484,20230527005506,20230527025501
01,76982112698,20230519185040,20230519210208
01,79891203978,20230523063239,20230523091011
02,73065664527,20230531113059,20230531121000
01,78809776346,20230526045759,20230526061437
02,75198541714,20230518232859,20230519022554
02,73934254914,20230505200308,20230505214652
01,73979167760,20230523131536,20230523155250
01,74945990275,20230526023800,20230526024434
01,73649540418,20230507051409,20230507064458
01,78811350544,20230520131303,20230520142025
01,79175721470,20230507023639,20230507050552
02,71535883272,20230510202602,20230510205839
01,72336238627,20230503202253,20230503214039
01,74528153561,20230508055549,20230508072234
02,76104125497,20230525061821,20230525071115
01,76236446526,20230501085331,20230501092842
01,72595285293,20230507053932,20230507073450
02,71669876723,20230528123037,20230528133942
02,72576751803,20230514185122,20230514211808
01,72072886311,20230525095617,20230525103043
01,77599999432,20230517080111,20230517093335
02,74606517716,20230519023209,20230519024801
01,77002226790,20230510022848,20230510031301
01,76973200767,20230519174211,20230519195201
02,72335297182,20230520031015,20230520042546
02,75427878372,20230525140340,20230525161557
01,71089911285,20230529193146,20230529213748
01,73718896259,20230508142619,20230508151536
02,73895466919,20230530175832,20230530185437
01,71225712195,20230521102425,20230521122414
02,73979167760,20230510113954,20230510133233
02,71155447409,20230523191850,20230523204920
02,71898025769,20230528200936,20230528204517
02,79711161558,20230520003811,20230520015929
01,74787622555,20230516185504,20230516201415
01,71603334393,20230511190358,20230511203941
01,76457876746,20230523134348,20230523161657
01,79248135094,20230528183103,20230528191227
01,71622268852,20230524220449,20230525002534
01,77812094020,20230530021947,20230530041346
01,75747451237,20230523104539,20230523115951
01,74848437515,20230511102434,20230511123642
02,74983775105,20230523223330,20230524010706
01,74297751550,20230504220517,20230504230355
02,79076302369,20230528231710,20230529015514
02,73979167760,20230521210407,20230521233927
01,75972242407,20230501051015,20230501072919
01,72668898792,20230503001142,20230503001620
01,71637595894,20230519152716,20230519153058
02,74596439007,20230506024638,20230506030054
02,77272491342,20230507213015,20230507213106
02,75977395603,20230517105548,20230517122627
02,78036290593,20230517041444,20230517055624
01,79915229968,20230521035904,20230521054619
01,74408265521,20230524155738,20230524165705
01,76605949257,20230529145002,20230529151339
02,74695929132,20230518061351,20230518085407
01,75784116599,20230517141721,20230517161331
02,73885690829,20230516074328,20230516092447
02,75834523050,20230511221759,20230511224631
02,73134073423,20230505075230,20230505102908
01,78782540855,20230506180905,20230506200950
02,79116314149,20230524162806,20230524170211
01,76562113472,20230523220951,20230523231146
01,79794667195,20230510031342,20230510041629
01,71852127169,20230522100618,20230522114233
01,71327364225,20230530131321,20230530140556
01,75171372847,20230523003606,20230523033515
01,79195431253,20230508160146,20230508185018
02,73435650622,20230503021205,20230503025621
01,72165192388,20230526150827,20230526153448
02,78141708963,20230514041738,20230514061630
02,75335685182,20230501002106,20230501002905
01,79907560011,20230503123651,20230503132642
02,73564370089,20230530201134,20230530225148
01,72729083022,20230524213110,20230524230505
02,77137533262,20230524032210,20230524041734
02,75392088238,20230522060027,20230522072723
01,75367647676,20230506094219,20230506101445
01,77644029985,20230529023821,20230529032408
01,76728068721,20230526062344,20230526081224
02,71832662753,20230509005137,20230509010121
01,72154358158,20230520010930,20230520020926
01,71355262640,20230515102217,20230515113224
01,73296071596,20230504070907,20230504095046
02,71603334393,20230508115549,20230508125034
02,77377905367,20230517134548,20230517142657
02,79489851211,20230528055614,20230528080035
01,74799121080,20230521221338,20230521234637
02,77363047316,20230512171012,20230512195032
01,74495974929,20230520104800,20230520123015
01,79711569684,20230527010513,20230527013250
02,71029681298,20230529115843,20230529132432
01,74537949780,20230527115155,20230527134202
02,76468992826,20230527131950,20230527151823
02,78359948886,20230515095348,20230515115749
01,77653484810,20230519171900,20230519191607
02,77938677705,20230524124525,20230524124615
01,74428826835,20230526041028,20230526042246
02,78067136487,20230522171838,20230522191515
02,76468992826,20230526092352,20230526105016
01,79027982726,20230523081406,20230523101914
02,74878355771,20230519104834,20230519132835
02,76675157006,20230501085522,20230501100310
02,71173813293,20230508194829,20230508214908
01,77617776718,20230504174732,20230504175135
01,71416018721,20230514114752,20230514132912
